id       ,user_id,opponent_race_result_id,result,type    ,drift_points,settings,created_at                ,updated_at,coins_reward,elo_delta,opponent_elo_delta
129314829,2740828,129313087              ,us    ,battle  ,2529        ,        ,2017-02-01 00:47:27.337097,          ,9000        ,14       ,-5
129314830,2255006,128904968              ,them  ,battle  ,777         ,        ,2017-02-01 00:47:27.608899,          ,700         ,-5       ,10
129314831,2364332,128726104              ,us    ,battle  ,6209        ,        ,2017-02-01 00:47:28.281426,          ,11000       ,10       ,-5
129314832,2705289,128563827              ,them  ,battle  ,743         ,        ,2017-02-01 00:47:28.889222,          ,3000        ,-5       ,10
129314833,809515 ,129012125              ,them  ,battle  ,26          ,        ,2017-02-01 00:47:29.85969 ,          ,3000        ,-5       ,10
129314834,2310349,129245880              ,us    ,battle  ,7311        ,        ,2017-02-01 00:47:31.363609,          ,11000       ,13       ,-5
129314835,751331 ,129314346              ,us    ,battle  ,3573        ,        ,2017-02-01 00:47:31.64364 ,          ,9000        ,13       ,-5
129314836,2873498,128787979              ,them  ,battle  ,1745        ,        ,2017-02-01 00:47:31.720325,          ,5000        ,-5       ,10
129314837,1260302,128488419              ,us    ,battle  ,2523        ,        ,2017-02-01 00:47:31.967775,          ,7000        ,13       ,-5
129314838,2701297,128045230              ,them  ,quali   ,799         ,        ,2017-02-01 00:47:32.333468,          ,1500        ,0        ,0
129314839,2945805,129293731              ,us    ,battle  ,2321        ,        ,2017-02-01 00:47:32.846316,          ,1000        ,15       ,-5
129314840,2878022,128982618              ,them  ,battle  ,1569        ,        ,2017-02-01 00:47:33.38277 ,          ,1700        ,-5       ,10
129314841,2813498,128905768              ,us    ,battle  ,7581        ,        ,2017-02-01 00:47:34.129355,          ,11000       ,10       ,-5
129314842,2876935,128574738              ,them  ,battle  ,1374        ,        ,2017-02-01 00:47:34.503438,          ,3000        ,-5       ,10
129314843,2937912,128555444              ,us    ,battle  ,1327        ,        ,2017-02-01 00:47:34.53754 ,          ,1000        ,15       ,-5
129314844,1525935,128586356              ,them  ,battle  ,2881        ,        ,2017-02-01 00:47:34.742421,          ,7000        ,-5       ,12
129314845,1468052,128999209              ,them  ,battle  ,0           ,        ,2017-02-01 00:47:34.917199,          ,5000        ,-5       ,10
129314846,2937951,128946921              ,them  ,battle  ,1151        ,        ,2017-02-01 00:47:34.931353,          ,700         ,-5       ,10
129314847,2889222,128742611              ,them  ,battle  ,286         ,        ,2017-02-01 00:47:35.062736,          ,5000        ,-5       ,10
129314848,1809297,129312515              ,us    ,battle  ,2812        ,        ,2017-02-01 00:47:35.320744,          ,9000        ,14       ,-5
129314849,611551 ,129307613              ,them  ,battle  ,1107        ,        ,2017-02-01 00:47:35.404541,          ,3000        ,-5       ,10
129314850,2914629,129314453              ,them  ,quali   ,2150        ,        ,2017-02-01 00:47:35.480313,          ,1500        ,0        ,0
129314851,2885269,128609534              ,them  ,battle  ,2183        ,        ,2017-02-01 00:47:35.623649,          ,5000        ,-5       ,10
129314852,325731 ,121155777              ,them  ,quali   ,1152        ,        ,2017-02-01 00:47:36.389813,          ,1500        ,0        ,0
129314853,2941441,128897278              ,us    ,battle  ,401         ,        ,2017-02-01 00:47:36.428783,          ,1000        ,15       ,-5
129314854,2784980,128628855              ,them  ,battle  ,2875        ,        ,2017-02-01 00:47:36.748248,          ,7000        ,-5       ,10
129314855,991474 ,128591443              ,us    ,battle  ,5040        ,        ,2017-02-01 00:47:36.766135,          ,3800        ,12       ,-5
129314856,2945228,129251023              ,them  ,battle  ,329         ,        ,2017-02-01 00:47:36.848621,          ,700         ,-5       ,10
129314857,82971  ,129052984              ,them  ,battle  ,2361        ,        ,2017-02-01 00:47:36.909672,          ,3000        ,-5       ,10
129314858,2488091,128640235              ,them  ,battle  ,1413        ,        ,2017-02-01 00:47:37.663979,          ,5000        ,-5       ,10
129314859,2603996,129204647              ,us    ,battle  ,5750        ,        ,2017-02-01 00:47:38.085183,          ,11000       ,11       ,-5
129314860,77126  ,129314729              ,them  ,quali   ,1921        ,        ,2017-02-01 00:47:38.366389,          ,1500        ,0        ,0
129314861,290329 ,128607090              ,us    ,battle  ,3770        ,        ,2017-02-01 00:47:38.383128,          ,9000        ,17       ,-5
129314862,1963495,129314456              ,us    ,battle  ,750         ,        ,2017-02-01 00:47:38.757758,          ,3800        ,14       ,-5
129314863,2930528,129312655              ,them  ,battle  ,36          ,        ,2017-02-01 00:47:40.687412,          ,700         ,-5       ,10
129314864,2936177,128790403              ,us    ,battle  ,1903        ,        ,2017-02-01 00:47:40.890488,          ,1000        ,12       ,-5
129314865,2833755,129314738              ,them  ,quali   ,2175        ,        ,2017-02-01 00:47:42.002201,          ,1500        ,0        ,0
129314866,1922692,129307152              ,them  ,battle  ,2266        ,        ,2017-02-01 00:47:42.216187,          ,7000        ,-5       ,10
129314867,1062967,128785658              ,them  ,battle  ,2735        ,        ,2017-02-01 00:47:42.813051,          ,5000        ,-5       ,10
129314868,2933461,129278867              ,them  ,battle  ,1350        ,        ,2017-02-01 00:47:43.043619,          ,700         ,-5       ,10
129314869,504447 ,128630615              ,them  ,battle  ,3012        ,        ,2017-02-01 00:47:43.088301,          ,7000        ,-5       ,15
129314870,2934728,128485010              ,them  ,battle  ,1743        ,        ,2017-02-01 00:47:43.511586,          ,1700        ,-5       ,12
129314871,2804169,128533072              ,them  ,quali   ,5957        ,        ,2017-02-01 00:47:44.460615,          ,1500        ,0        ,0
129314872,851041 ,129309742              ,us    ,battle  ,1309        ,        ,2017-02-01 00:47:44.602399,          ,7000        ,13       ,-5
129314873,1128683,128575685              ,us    ,battle  ,5751        ,        ,2017-02-01 00:47:44.85975 ,          ,11000       ,10       ,-5
129314874,2907503,128720042              ,them  ,battle  ,3505        ,        ,2017-02-01 00:47:44.947139,          ,3000        ,-5       ,10
129314875,2945971,129312715              ,them  ,battle  ,233         ,        ,2017-02-01 00:47:45.175636,          ,700         ,-5       ,10
129314876,2864087,128484667              ,them  ,quali   ,1356        ,        ,2017-02-01 00:47:45.290352,          ,1500        ,0        ,0
129314877,217357 ,128959607              ,us    ,battle  ,4896        ,        ,2017-02-01 00:47:45.296784,          ,11000       ,13       ,-5
129314878,2632786,129246380              ,them  ,battle  ,1922        ,        ,2017-02-01 00:47:45.565909,          ,5000        ,-5       ,12
129314879,2422067,129292701              ,them  ,battle  ,816         ,        ,2017-02-01 00:47:45.662337,          ,5000        ,-5       ,10
129314880,223505 ,128638562              ,them  ,battle  ,1285        ,        ,2017-02-01 00:47:46.132527,          ,1700        ,-5       ,10
129314881,54904  ,128597948              ,them  ,quali   ,5709        ,        ,2017-02-01 00:47:46.160191,          ,1500        ,0        ,0
129314882,2788859,129312630              ,us    ,battle  ,3686        ,        ,2017-02-01 00:47:46.862258,          ,9000        ,17       ,-5
129314883,2889941,129312515              ,us    ,battle  ,3811        ,        ,2017-02-01 00:47:47.262596,          ,9000        ,14       ,-5
129314884,124418 ,129314674              ,us    ,battle  ,1022        ,        ,2017-02-01 00:47:47.273575,          ,1000        ,14       ,-5
129314885,203570 ,128905219              ,them  ,battle  ,5538        ,        ,2017-02-01 00:47:47.653783,          ,7000        ,-5       ,10
129314886,67007  ,129314757              ,them  ,quali   ,2408        ,        ,2017-02-01 00:47:48.409401,          ,1500        ,0        ,0
129314887,2834886,128951085              ,us    ,battle  ,4644        ,        ,2017-02-01 00:47:48.754712,          ,9000        ,10       ,-5
129314888,2903580,129314661              ,them  ,quali   ,2644        ,        ,2017-02-01 00:47:49.877532,          ,1500        ,0        ,0
129314889,2909395,129053105              ,them  ,battle  ,55          ,        ,2017-02-01 00:47:49.996054,          ,3000        ,-5       ,10
129314890,2708436,129204427              ,us    ,battle  ,2230        ,        ,2017-02-01 00:47:50.053421,          ,9000        ,14       ,-5
129314891,2938157,129314657              ,them  ,quali   ,            ,        ,2017-02-01 00:47:50.060421,          ,1500        ,0        ,0
129314892,2945968,129311626              ,them  ,battle  ,1134        ,        ,2017-02-01 00:47:50.093382,          ,700         ,-5       ,10
129314893,149305 ,129214780              ,us    ,battle  ,5759        ,        ,2017-02-01 00:47:50.249763,          ,11000       ,10       ,-5
129314894,1213395,89935484               ,them  ,quali   ,525         ,        ,2017-02-01 00:47:50.453578,          ,1500        ,0        ,0
129314895,63749  ,128522557              ,them  ,battle  ,1970        ,        ,2017-02-01 00:47:50.49025 ,          ,5000        ,-5       ,10
129314896,1964745,128802903              ,us    ,battle  ,5473        ,        ,2017-02-01 00:47:50.658574,          ,11000       ,12       ,-5
129314897,383526 ,128507005              ,them  ,battle  ,2386        ,        ,2017-02-01 00:47:51.024559,          ,3000        ,-5       ,10
129314898,875170 ,128874886              ,them  ,battle  ,1033        ,        ,2017-02-01 00:47:51.433241,          ,3000        ,-5       ,10
129314899,1163292,128963649              ,us    ,battle  ,2051        ,        ,2017-02-01 00:47:52.531032,          ,7000        ,15       ,-5
129314900,1472881,129302199              ,us    ,battle  ,2552        ,        ,2017-02-01 00:47:52.819844,          ,3800        ,15       ,-5
129314901,2909824,128675693              ,them  ,battle  ,1464        ,        ,2017-02-01 00:47:53.158644,          ,3000        ,-5       ,12
129314902,2855441,129311445              ,them  ,quali   ,2312        ,        ,2017-02-01 00:47:53.55385 ,          ,1500        ,0        ,0
129314903,2767356,128630405              ,them  ,quali   ,1444        ,        ,2017-02-01 00:47:53.793893,          ,1500        ,0        ,0
129314904,2740966,129152608              ,them  ,battle  ,5323        ,        ,2017-02-01 00:47:54.499152,          ,7000        ,-5       ,15
129314905,1492992,128523357              ,us    ,battle  ,4867        ,        ,2017-02-01 00:47:55.561367,          ,11000       ,13       ,-5
129314906,2581118,129142051              ,us    ,battle  ,6920        ,        ,2017-02-01 00:47:55.851799,          ,11000       ,10       ,-5
129314907,2650722,128811279              ,us    ,battle  ,4280        ,        ,2017-02-01 00:47:56.760566,          ,9000        ,12       ,-5
129314908,2435586,128628292              ,us    ,battle  ,2609        ,        ,2017-02-01 00:47:57.1078  ,          ,3800        ,17       ,-5
129314909,2907517,128607442              ,us    ,battle  ,2647        ,        ,2017-02-01 00:47:57.665088,          ,7000        ,17       ,-5
129314910,751831 ,129213403              ,us    ,battle  ,4109        ,        ,2017-02-01 00:47:57.864073,          ,7000        ,12       ,-5
129314911,632104 ,128808234              ,them  ,battle  ,3687        ,        ,2017-02-01 00:47:58.038637,          ,7000        ,-5       ,12
129314912,2945975,                       ,them  ,quali   ,687         ,        ,2017-02-01 00:47:58.665662,          ,1500        ,0        ,0
129314913,847130 ,128774764              ,us    ,battle  ,2983        ,        ,2017-02-01 00:47:58.683872,          ,7000        ,15       ,-5
129314914,2416140,129298804              ,us    ,battle  ,870         ,        ,2017-02-01 00:47:58.922277,          ,3800        ,14       ,-5
129314915,2945976,                       ,them  ,quali   ,1042        ,        ,2017-02-01 00:48:00.042363,          ,1500        ,0        ,0
129314916,809515 ,129002252              ,them  ,battle  ,1170        ,        ,2017-02-01 00:48:00.647563,          ,3000        ,-5       ,10
129314917,2010766,129281244              ,them  ,training,6327        ,        ,2017-02-01 00:48:00.775274,          ,1500        ,0        ,0
129314918,213426 ,128713201              ,us    ,battle  ,4456        ,        ,2017-02-01 00:48:01.003787,          ,11000       ,12       ,-5
129314919,1804892,128937000              ,them  ,battle  ,2550        ,        ,2017-02-01 00:48:01.173696,          ,5000        ,-5       ,10
129314920,2285600,129311908              ,us    ,battle  ,646         ,        ,2017-02-01 00:48:01.263177,          ,1000        ,15       ,-5
129314921,1822829,129264113              ,them  ,quali   ,1275        ,        ,2017-02-01 00:48:01.443723,          ,1500        ,0        ,0
129314922,1039279,128593728              ,them  ,battle  ,1870        ,        ,2017-02-01 00:48:01.513807,          ,1700        ,-5       ,10
129314923,2788712,127016160              ,them  ,quali   ,2019        ,        ,2017-02-01 00:48:01.704327,          ,1500        ,0        ,0
129314924,469072 ,129314754              ,them  ,quali   ,2848        ,        ,2017-02-01 00:48:02.0871  ,          ,1500        ,0        ,0
129314925,2938271,129273047              ,us    ,battle  ,1772        ,        ,2017-02-01 00:48:02.087955,          ,1000        ,10       ,-5
129314926,2886655,129314682              ,them  ,battle  ,1540        ,        ,2017-02-01 00:48:03.093256,          ,1700        ,-5       ,10
129314927,2531879,128607434              ,us    ,battle  ,5939        ,        ,2017-02-01 00:48:03.197801,          ,11000       ,11       ,-5
129314928,329920 ,128882942              ,them  ,battle  ,            ,        ,2017-02-01 00:48:03.24478 ,          ,700         ,-5       ,10
129314929,2914623,128708399              ,them  ,battle  ,755         ,        ,2017-02-01 00:48:04.023263,          ,3000        ,-5       ,10
129314930,2901838,128568525              ,them  ,battle  ,3897        ,        ,2017-02-01 00:48:04.419056,          ,5000        ,-5       ,10
129314931,2831972,129098789              ,us    ,battle  ,5508        ,        ,2017-02-01 00:48:04.449537,          ,11000       ,14       ,-5
129314932,1787051,129193772              ,us    ,battle  ,4981        ,        ,2017-02-01 00:48:05.040885,          ,11000       ,17       ,-5
129314933,70598  ,128602175              ,us    ,battle  ,8095        ,        ,2017-02-01 00:48:05.556147,          ,11000       ,10       ,-5
129314934,188573 ,129157817              ,them  ,battle  ,1855        ,        ,2017-02-01 00:48:05.73198 ,          ,7000        ,-5       ,10
129314935,1979589,129198680              ,us    ,battle  ,1339        ,        ,2017-02-01 00:48:06.1675  ,          ,3800        ,13       ,-5
129314936,173434 ,129313051              ,us    ,battle  ,2704        ,        ,2017-02-01 00:48:06.207823,          ,7000        ,14       ,-5
129314937,2889222,128742611              ,them  ,battle  ,3279        ,        ,2017-02-01 00:48:06.703047,          ,5000        ,-5       ,10
129314938,417877 ,128608652              ,them  ,quali   ,5963        ,        ,2017-02-01 00:48:07.661043,          ,1500        ,0        ,0
129314939,2941710,128928241              ,them  ,battle  ,923         ,        ,2017-02-01 00:48:07.685531,          ,700         ,-5       ,10
129314940,2928790,129276322              ,them  ,battle  ,1417        ,        ,2017-02-01 00:48:08.605648,          ,1700        ,-5       ,10
129314941,2939961,128776020              ,them  ,battle  ,1230        ,        ,2017-02-01 00:48:08.663737,          ,700         ,-5       ,10
129314942,2917574,129275191              ,us    ,battle  ,2601        ,        ,2017-02-01 00:48:09.628441,          ,7000        ,15       ,-5
129314943,2887064,129044423              ,them  ,battle  ,1468        ,        ,2017-02-01 00:48:10.056736,          ,1700        ,-5       ,10
129314944,680294 ,128551736              ,us    ,battle  ,2985        ,        ,2017-02-01 00:48:10.696521,          ,3800        ,15       ,-5
129314945,2913424,128578334              ,them  ,quali   ,            ,        ,2017-02-01 00:48:11.024589,          ,1500        ,0        ,0
129314946,2945978,                       ,them  ,quali   ,115         ,        ,2017-02-01 00:48:11.316074,          ,1500        ,0        ,0
129314947,2568562,129314773              ,them  ,quali   ,6349        ,        ,2017-02-01 00:48:11.337611,          ,1500        ,0        ,0
129314948,2849286,129187510              ,them  ,battle  ,644         ,        ,2017-02-01 00:48:11.890908,          ,1700        ,-5       ,10
129314949,1907208,128643076              ,them  ,battle  ,3001        ,        ,2017-02-01 00:48:12.169439,          ,7000        ,-5       ,15
129314950,2937660,129239228              ,them  ,battle  ,3705        ,        ,2017-02-01 00:48:13.254269,          ,700         ,-5       ,12
129314951,2808364,128624151              ,us    ,battle  ,3532        ,        ,2017-02-01 00:48:14.142085,          ,9000        ,12       ,-5
129314952,2879282,128958303              ,them  ,battle  ,2967        ,        ,2017-02-01 00:48:14.712984,          ,5000        ,-5       ,10
129314953,2541523,129314542              ,them  ,quali   ,1220        ,        ,2017-02-01 00:48:14.770405,          ,1500        ,0        ,0
129314954,2590746,128527156              ,them  ,battle  ,5030        ,        ,2017-02-01 00:48:14.844832,          ,7000        ,-5       ,12
129314955,2234690,128558676              ,them  ,battle  ,3773        ,        ,2017-02-01 00:48:15.540406,          ,7000        ,-5       ,12
129314956,2678432,129308364              ,us    ,battle  ,3421        ,        ,2017-02-01 00:48:16.501616,          ,3800        ,14       ,-5
129314957,1494893,128994621              ,us    ,battle  ,5707        ,        ,2017-02-01 00:48:16.605781,          ,11000       ,12       ,-5
129314958,2859888,129199742              ,them  ,quali   ,3144        ,        ,2017-02-01 00:48:16.776224,          ,1500        ,0        ,0
129314959,2900534,128507874              ,us    ,battle  ,2325        ,        ,2017-02-01 00:48:16.988611,          ,9000        ,14       ,-5
129314960,2892009,129205900              ,us    ,battle  ,1301        ,        ,2017-02-01 00:48:18.398026,          ,3800        ,19       ,-5
129314961,263327 ,129311626              ,us    ,battle  ,3916        ,        ,2017-02-01 00:48:19.12243 ,          ,1000        ,21       ,-5
129314962,2563610,129314693              ,them  ,quali   ,3887        ,        ,2017-02-01 00:48:19.821759,          ,1500        ,0        ,0
129314963,2932610,129314733              ,them  ,quali   ,990         ,        ,2017-02-01 00:48:19.985412,          ,1500        ,0        ,0
129314964,85019  ,129306041              ,us    ,battle  ,4112        ,        ,2017-02-01 00:48:20.232184,          ,9000        ,12       ,-5
129314965,1366867,123945709              ,them  ,quali   ,1142        ,        ,2017-02-01 00:48:20.579641,          ,1500        ,0        ,0
129314966,2707220,129311215              ,us    ,battle  ,4171        ,        ,2017-02-01 00:48:21.025203,          ,9000        ,10       ,-5
129314967,2907473,128679097              ,us    ,battle  ,4291        ,        ,2017-02-01 00:48:21.466198,          ,7000        ,12       ,-5
129314968,596043 ,129189129              ,us    ,battle  ,4015        ,        ,2017-02-01 00:48:22.648215,          ,9000        ,14       ,-5
129314969,66239  ,129140978              ,them  ,battle  ,1618        ,        ,2017-02-01 00:48:23.267958,          ,7000        ,-5       ,10
129314970,221762 ,128732978              ,us    ,battle  ,5345        ,        ,2017-02-01 00:48:24.022502,          ,11000       ,13       ,-5
129314971,400780 ,128944467              ,them  ,battle  ,1149        ,        ,2017-02-01 00:48:24.287197,          ,3000        ,-5       ,10
129314972,2933175,129314025              ,them  ,quali   ,4217        ,        ,2017-02-01 00:48:24.424131,          ,1500        ,0        ,0
129314973,2945968,129311626              ,them  ,battle  ,100         ,        ,2017-02-01 00:48:24.501157,          ,700         ,-5       ,10
129314974,2909487,129314809              ,them  ,quali   ,1200        ,        ,2017-02-01 00:48:26.547763,          ,1500        ,0        ,0
129314975,2923963,129312300              ,us    ,battle  ,1016        ,        ,2017-02-01 00:48:26.806179,          ,1000        ,15       ,-5
129314976,2945979,                       ,them  ,quali   ,117         ,        ,2017-02-01 00:48:27.099918,          ,1500        ,0        ,0
129314977,169215 ,128711217              ,them  ,battle  ,            ,        ,2017-02-01 00:48:27.917444,          ,1700        ,-5       ,12
129314978,2745272,129249736              ,them  ,battle  ,2147        ,        ,2017-02-01 00:48:27.996106,          ,7000        ,-5       ,15
129314979,227556 ,128937416              ,us    ,battle  ,4153        ,        ,2017-02-01 00:48:28.981834,          ,9000        ,13       ,-5
129314980,2622339,128573943              ,us    ,battle  ,710         ,        ,2017-02-01 00:48:29.916971,          ,1000        ,14       ,-5
129314981,2903877,129303757              ,them  ,battle  ,647         ,        ,2017-02-01 00:48:29.953631,          ,1700        ,-5       ,10
129314982,2732768,129188347              ,us    ,battle  ,5167        ,        ,2017-02-01 00:48:30.076283,          ,11000       ,12       ,-5
129314983,2817895,128958303              ,them  ,battle  ,2775        ,        ,2017-02-01 00:48:30.836247,          ,5000        ,-5       ,10
129314984,2833755,129314865              ,them  ,quali   ,2381        ,        ,2017-02-01 00:48:31.425494,          ,1500        ,0        ,0
129314985,102390 ,129314199              ,them  ,quali   ,7190        ,        ,2017-02-01 00:48:31.617125,          ,1500        ,0        ,0
129314986,2940827,128854312              ,us    ,battle  ,697         ,        ,2017-02-01 00:48:31.945621,          ,1000        ,15       ,-5
129314987,2850709,128907573              ,them  ,battle  ,1274        ,        ,2017-02-01 00:48:32.107057,          ,1700        ,-5       ,10
129314988,2882402,128601217              ,them  ,quali   ,4216        ,        ,2017-02-01 00:48:33.540512,          ,1500        ,0        ,0
129314989,330661 ,128693026              ,them  ,battle  ,            ,        ,2017-02-01 00:48:34.935924,          ,5000        ,-5       ,10
129314990,328191 ,128564149              ,us    ,battle  ,4996        ,        ,2017-02-01 00:48:35.243335,          ,11000       ,10       ,-5
129314991,1260302,128487881              ,them  ,battle  ,1035        ,        ,2017-02-01 00:48:35.272831,          ,3000        ,-5       ,10
129314992,2369484,128893048              ,them  ,battle  ,2207        ,        ,2017-02-01 00:48:35.438416,          ,7000        ,-5       ,10
129314993,1653791,129290144              ,them  ,battle  ,            ,        ,2017-02-01 00:48:35.585456,          ,1700        ,-5       ,10
129314994,2864087,129206030              ,us    ,battle  ,1755        ,        ,2017-02-01 00:48:36.082751,          ,3800        ,15       ,-5
129314995,2740828,129311483              ,us    ,battle  ,3650        ,        ,2017-02-01 00:48:37.466765,          ,9000        ,13       ,-5
129314996,1422274,129314693              ,us    ,battle  ,3837        ,        ,2017-02-01 00:48:38.226939,          ,9000        ,14       ,-5
129314997,223505 ,128640188              ,us    ,battle  ,3497        ,        ,2017-02-01 00:48:38.581602,          ,3800        ,15       ,-5
129314998,2784980,128629367              ,them  ,battle  ,4344        ,        ,2017-02-01 00:48:38.894678,          ,7000        ,-5       ,10
129314999,82971  ,129052984              ,them  ,battle  ,2743        ,        ,2017-02-01 00:48:39.058698,          ,3000        ,-5       ,10
129315000,82679  ,128811279              ,us    ,battle  ,3983        ,        ,2017-02-01 00:48:39.377439,          ,9000        ,12       ,-5
129315001,2488091,129015280              ,them  ,battle  ,3628        ,        ,2017-02-01 00:48:39.769707,          ,5000        ,-5       ,10
129315002,2945968,129311626              ,them  ,battle  ,1395        ,        ,2017-02-01 00:48:39.964763,          ,700         ,-5       ,10
129315003,2933290,129302405              ,them  ,battle  ,68          ,        ,2017-02-01 00:48:40.177144,          ,700         ,-5       ,10
129315004,872053 ,128596987              ,them  ,quali   ,2303        ,        ,2017-02-01 00:48:40.465428,          ,1500        ,0        ,0
129315005,2813498,129258315              ,us    ,battle  ,7497        ,        ,2017-02-01 00:48:40.482927,          ,11000       ,10       ,-5
129315006,67007  ,129307623              ,us    ,battle  ,2508        ,        ,2017-02-01 00:48:41.307991,          ,7000        ,13       ,-5
129315007,2934728,128712471              ,them  ,battle  ,1275        ,        ,2017-02-01 00:48:41.309058,          ,1700        ,-5       ,12
129315008,2927665,128524516              ,them  ,battle  ,1483        ,        ,2017-02-01 00:48:41.650366,          ,700         ,-5       ,10
129315009,2907503,128719849              ,us    ,battle  ,3732        ,        ,2017-02-01 00:48:43.005843,          ,7000        ,15       ,-5
129315010,2714903,128528377              ,them  ,quali   ,2241        ,        ,2017-02-01 00:48:43.922146,          ,1500        ,0        ,0
129315011,2773604,128944538              ,us    ,battle  ,1078        ,        ,2017-02-01 00:48:43.957852,          ,3800        ,14       ,-5
129315012,2310349,128685449              ,us    ,battle  ,7199        ,        ,2017-02-01 00:48:43.968946,          ,11000       ,13       ,-5
129315013,1912189,128610880              ,us    ,battle  ,5219        ,        ,2017-02-01 00:48:43.976013,          ,11000       ,12       ,-5
129315014,2876935,128571200              ,them  ,battle  ,1100        ,        ,2017-02-01 00:48:44.227403,          ,3000        ,-5       ,12
129315015,951308 ,126158326              ,them  ,quali   ,1177        ,        ,2017-02-01 00:48:44.855692,          ,1500        ,0        ,0
129315016,2886662,125080945              ,them  ,quali   ,1341        ,        ,2017-02-01 00:48:44.877816,          ,1500        ,0        ,0
129315017,325731 ,129314852              ,them  ,quali   ,0           ,        ,2017-02-01 00:48:46.536948,          ,1500        ,0        ,0
129315018,54904  ,129314881              ,them  ,quali   ,3282        ,        ,2017-02-01 00:48:46.790264,          ,1500        ,0        ,0
129315019,2873498,128787395              ,them  ,battle  ,3023        ,        ,2017-02-01 00:48:47.030107,          ,5000        ,-5       ,10
129315020,2909824,128675693              ,us    ,battle  ,3602        ,        ,2017-02-01 00:48:47.42489 ,          ,7000        ,10       ,-5
129315021,2871083,129142474              ,them  ,battle  ,1131        ,        ,2017-02-01 00:48:48.253654,          ,1700        ,-5       ,10
129315022,2937951,128943297              ,them  ,battle  ,1328        ,        ,2017-02-01 00:48:48.853037,          ,700         ,-5       ,10
129315023,2701297,129314456              ,us    ,battle  ,762         ,        ,2017-02-01 00:48:48.958132,          ,3800        ,14       ,-5
129315024,863639 ,128600059              ,us    ,battle  ,5309        ,        ,2017-02-01 00:48:49.196162,          ,11000       ,10       ,-5
129315025,2788859,129313744              ,us    ,battle  ,3472        ,        ,2017-02-01 00:48:49.936938,          ,9000        ,15       ,-5
129315026,2914883,128632517              ,them  ,quali   ,658         ,        ,2017-02-01 00:48:51.130047,          ,1500        ,0        ,0
129315027,77126  ,128654767              ,us    ,battle  ,5188        ,        ,2017-02-01 00:48:51.132747,          ,11000       ,10       ,-5
129315028,2896457,129313793              ,them  ,quali   ,905         ,        ,2017-02-01 00:48:51.65516 ,          ,1500        ,0        ,0
129315029,2941920,128946945              ,us    ,battle  ,682         ,        ,2017-02-01 00:48:51.817053,          ,1000        ,14       ,-5
129315030,217357 ,128962455              ,them  ,battle  ,4482        ,        ,2017-02-01 00:48:52.368845,          ,7000        ,-5       ,10
129315031,1039279,128588739              ,us    ,battle  ,4242        ,        ,2017-02-01 00:48:52.817429,          ,3800        ,14       ,-5
129315032,109534 ,129012585              ,us    ,battle  ,1431        ,        ,2017-02-01 00:48:53.059389,          ,3800        ,15       ,-5
129315033,2435586,128624432              ,us    ,battle  ,2882        ,        ,2017-02-01 00:48:53.259265,          ,3800        ,17       ,-5
129315034,847130 ,128782495              ,us    ,battle  ,2821        ,        ,2017-02-01 00:48:53.34082 ,          ,7000        ,15       ,-5
129315035,1472881,129300095              ,us    ,battle  ,3739        ,        ,2017-02-01 00:48:53.3836  ,          ,3800        ,14       ,-5
129315036,383526 ,128505458              ,them  ,battle  ,1558        ,        ,2017-02-01 00:48:53.38688 ,          ,3000        ,-5       ,10
129315037,751831 ,128839589              ,them  ,battle  ,2072        ,        ,2017-02-01 00:48:54.689479,          ,3000        ,-5       ,12
129315038,2740966,128556812              ,us    ,battle  ,6125        ,        ,2017-02-01 00:48:54.789468,          ,11000       ,10       ,-5
129315039,1547769,                       ,them  ,quali   ,1216        ,        ,2017-02-01 00:48:55.46505 ,          ,1500        ,0        ,0
129315040,2808778,129301390              ,them  ,battle  ,4646        ,        ,2017-02-01 00:48:55.597089,          ,7000        ,-5       ,10
129315041,504447 ,128630615              ,us    ,battle  ,6222        ,        ,2017-02-01 00:48:55.651756,          ,11000       ,10       ,-5
129315042,2878022,128978065              ,us    ,battle  ,3733        ,        ,2017-02-01 00:48:55.663944,          ,3800        ,15       ,-5
129315043,2846976,129285277              ,them  ,battle  ,1062        ,        ,2017-02-01 00:48:56.045638,          ,1700        ,-5       ,10
129315044,2945970,129314494              ,us    ,battle  ,703         ,        ,2017-02-01 00:48:57.183121,          ,1000        ,14       ,-5
129315045,2531879,129254170              ,them  ,battle  ,5971        ,        ,2017-02-01 00:48:58.167363,          ,7000        ,-5       ,12
129315046,213426 ,128713821              ,us    ,battle  ,3856        ,        ,2017-02-01 00:48:58.181743,          ,11000       ,12       ,-5
129315047,2945981,                       ,them  ,quali   ,92          ,        ,2017-02-01 00:48:58.249277,          ,1500        ,0        ,0
129315048,124418 ,129312086              ,them  ,battle  ,564         ,        ,2017-02-01 00:48:58.359669,          ,700         ,-5       ,10
129315049,2813758,128622251              ,them  ,quali   ,3707        ,        ,2017-02-01 00:48:58.906802,          ,1500        ,0        ,0
129315050,173434 ,129312614              ,us    ,battle  ,2874        ,        ,2017-02-01 00:49:00.317973,          ,7000        ,15       ,-5
129315051,1368122,129310555              ,them  ,battle  ,3046        ,        ,2017-02-01 00:49:00.362871,          ,7000        ,-5       ,10
129315052,1902446,128585732              ,us    ,battle  ,3424        ,        ,2017-02-01 00:49:00.750003,          ,3800        ,15       ,-5
129315053,632104 ,128808234              ,them  ,battle  ,1158        ,        ,2017-02-01 00:49:01.042577,          ,7000        ,-5       ,12
